"date","symbol","open","close","low","high","volume"
"2011-04-07","AAPL",48.2999992857,48.297142,48.0042838571,48.6328582857,93361800
"2011-04-08","AAPL",48.5600014285,47.865715,47.7071418571,48.5928574285,94383800
"2011-04-11","AAPL",47.7228584285,47.2571411428,47.1457138571,47.952858,99736700
"2011-04-12","AAPL",47.2128562857,47.485714,47.1714287142,47.6757125714,106409800
"2011-04-13","AAPL",47.8600005714,48.01857,47.5028571428,48.0200004285,86555000
"2011-04-14","AAPL",47.8285712857,47.4885711428,47.4371414285,48,75450200
"2011-04-15","AAPL",47.6142845714,46.7799987142,46.6857147142,47.662857,113401400
"2011-04-18","AAPL",46.5857124285,47.4071425714,45.7371444285,47.4614295714,152474700
"2011-04-19","AAPL",47.5857124285,48.2657127142,47.3871421428,48.282856,104844600
"2011-04-20","AAPL",49.0728568571,48.9157142857,48.7857131428,49.3928565714,175166600
"2011-04-21","AAPL",50.7142868571,50.0999984285,49.7885704285,50.7328567142,188452600
"2011-04-25","AAPL",50.0485725714,50.4300002857,50.0428581428,50.5357131428,66636500
"2011-04-26","AAPL",50.5171432857,50.0600014285,49.9071425714,50.7128562857,84700000
"2011-04-27","AAPL",50.3199997142,50.0214271428,49.5857124285,50.3357124285,89053300
"2011-04-28","AAPL",49.4557151428,49.5357131428,49.3600005714,49.9642868571,90239800
"2011-04-29","AAPL",49.5400008571,50.0185699999,49.5242844285,50.5642852857,251586300
"2011-05-02","AAPL",49.9628562857,49.4685707142,49.3571434285,50.0671424285,110678400
"2011-05-03","AAPL",49.7128562857,49.7428588571,49.3742867142,49.9842872857,78337000
"2011-05-04","AAPL",49.7514267142,49.938572,49.554287,50.2614288571,97312600
"2011-05-05","AAPL",49.7714271428,49.5357131428,49.4357147142,50.1357154285,83992300
"2011-05-06","AAPL",49.9557151428,49.5228577142,49.4585724285,50,70033600
"2011-05-09","AAPL",49.6942862857,49.6571425714,49.5042838571,49.8857154285,51186800
"2011-05-10","AAPL",49.8414268571,49.9214287142,49.5228577142,49.9557151428,70522900
"2011-05-11","AAPL",49.8600005714,49.6042861428,49.3199997142,50,8.4e+07
"2011-05-12","AAPL",49.445713,49.5099982857,48.8957138571,49.5885695714,80500000
"2011-05-13","AAPL",49.380001,48.6428565714,48.6214294285,49.4642868571,81529000
"2011-05-16","AAPL",48.4571418571,47.6142845714,47.514286,48.7457161428,112443800
"2011-05-17","AAPL",47.4285698571,48.0200004285,47.2471428571,48.0200004285,113083600
"2011-05-18","AAPL",48.0671424285,48.5528564285,48,48.7214278571,83694100
"2011-05-19","AAPL",48.8685722857,48.6471442857,48.3814277142,48.9157142857,65292500
"2011-05-20","AAPL",48.5085715714,47.8885727142,47.8600005714,48.7071418571,84492100
"2011-05-23","AAPL",47.1385727142,47.7714271428,47.0600014285,47.9971428571,95900000
"2011-05-24","AAPL",47.9285698571,47.4557151428,47.3342857142,47.985714,80481800
"2011-05-25","AAPL",47.6328582857,48.1114272857,47.5499992857,48.365715,73556000
"2011-05-26","AAPL",47.9957161428,47.8571434285,47.7757148571,48.1271438571,55640200
"2011-05-27","AAPL",47.8285712857,48.2014274285,47.7585715714,48.2328567142,50899800
"2011-05-31","AAPL",48.7285728571,49.6899985714,48.7142868571,49.6899985714,104438600
"2011-06-01","AAPL",49.8385695714,49.3585701428,49.235714,50.3042869999,138670700
"2011-06-02","AAPL",49.5,49.4428558571,49.1857147142,49.7114295714,84695800
"2011-06-03","AAPL",49.0257148571,49.0628585714,48.8585701428,49.332859,78312500
"2011-06-06","AAPL",49.3857154285,48.2914275714,48.2585715714,49.5785712857,115485300
"2011-06-07","AAPL",48.3100014285,47.4342841428,47.4142875714,48.3171424285,132446300
"2011-06-08","AAPL",47.3971442857,47.4628562857,47.235714,47.8285712857,83430900
"2011-06-09","AAPL",47.6071434285,47.3557128571,47.25,47.667141,68772200
"2011-06-10","AAPL",47.2214278571,46.5571441428,46.5014267142,47.380001,108488800
"2011-06-13","AAPL",46.7428588571,46.6571425714,46.438572,46.9014282857,82368300
"2011-06-14","AAPL",47.1428565714,47.4914284285,47.0442848571,47.6071434285,83642300
"2011-06-15","AAPL",47.1071434285,46.6785698571,46.4114304285,47.1857147142,99799000
"2011-06-16","AAPL",46.7000007142,46.4514274285,45.4757155714,46.9542847142,127647800
"2011-06-17","AAPL",46.9985732857,45.7514267142,45.6228561428,47.0357131428,153755000
"2011-06-20","AAPL",45.337143,45.0457152857,44.3571434285,45.3857154285,160161400
"2011-06-21","AAPL",45.2400017142,46.4714278571,45.0285721428,46.5428581428,123345600
"2011-06-22","AAPL",46.4514274285,46.087143,46.054287,46.985714,97645800
"2011-06-23","AAPL",45.5628585714,47.318573,45.445713,47.384285,139939800
"2011-06-24","AAPL",47.3385695714,46.6214294285,46.4414291428,47.5928574285,109951800
"2011-06-27","AAPL",46.7985725714,47.4342841428,46.75,47.7000007142,84953400
"2011-06-28","AAPL",47.6642875714,47.8942871428,47.634285,48.0999984285,73574900
"2011-06-29","AAPL",48.0057144285,47.7200012857,47.4114304285,48.0528564285,88136300
"2011-06-30","AAPL",47.8142852857,47.952858,47.5485725714,48.01857,80738700
"2011-07-01","AAPL",47.9928588571,49.0371437142,47.7428588571,49.0714301428,108828300
"2011-07-05","AAPL",49,49.9185714285,48.9285698571,49.9757155714,88763500
"2011-07-06","AAPL",49.8499984285,50.2514267142,49.5299987142,50.5857124285,111156500
"2011-07-07","AAPL",50.6671409999,51.0285721428,50.5714301428,51.1428565714,99915900
"2011-07-08","AAPL",50.4771422857,51.3871421428,50.3142852857,51.4285698571,122408300
"2011-07-11","AAPL",50.9057159999,50.5714301428,50.4028587142,51.3957138571,110668600
"2011-07-12","AAPL",50.5042838571,50.5357131428,49.8028564285,51.0971412857,112902300
"2011-07-13","AAPL",51.1899985714,51.1457138571,50.9114304285,51.4285698571,97909700
"2011-07-14","AAPL",51.5728568571,51.1100005714,50.9057159999,51.6585731428,107633400
"2011-07-15","AAPL",51.5957145714,52.1314277142,51.3100014285,52.1428565714,121116800
"2011-07-18","AAPL",52.2042847142,53.4000015714,52.1828575714,53.5214271428,143163300
"2011-07-19","AAPL",53.9999999999,53.8357124285,53.3314285714,54.0928574285,204786400
"2011-07-20","AAPL",56.5885695714,55.2714271428,55.1428565714,56.6100005714,235335100
"2011-07-21","AAPL",55.2785721428,55.3271445714,54.8428574285,55.7228584285,131633600
"2011-07-22","AAPL",55.4742851428,56.1857147142,55.3928565714,56.4357147142,129182200
"2011-07-25","AAPL",55.7642859999,56.9285698571,55.6599998571,57.1428565714,147451500
"2011-07-26","AAPL",57.1428565714,57.6300009999,57.0971412857,57.7857131428,119145600
"2011-07-27","AAPL",57.2271422857,56.0842857142,56.0214271428,57.5200004285,164831100
"2011-07-28","AAPL",55.9457129999,55.9742851428,55.4471435714,56.7128562857,148508500
"2011-07-29","AAPL",55.3771438571,55.7828559999,54.8571434285,56.4500007142,158146100
"2011-08-01","AAPL",56.8257141428,56.6785698571,56.0528564285,57.0714301428,153209000
"2011-08-02","AAPL",56.8071441428,55.5585708571,55.4785728571,56.8428574285,159884900
"2011-08-03","AAPL",55.8542861428,56.0814285714,54.6057128571,56.2214278571,183127000
"2011-08-04","AAPL",55.6300009999,53.9099998571,53.9071425714,55.9028587142,217851900
"2011-08-05","AAPL",54.3485717142,53.3742867142,51.7957152857,54.7857131428,301147700
"2011-08-08","AAPL",51.6699981428,50.4585724285,50.4314269999,52.5385704285,285958400
"2011-08-09","AAPL",51.6142845714,53.4300002857,50.7142868571,53.5157127142,270645900
"2011-08-10","AAPL",53.0214271428,51.9557151428,51.7857131428,53.5214271428,219664200
"2011-08-11","AAPL",52.9314269999,53.3857154285,52.1028557142,53.6357154285,185492300
"2011-08-12","AAPL",54.0099982857,53.8557128571,53.4614295714,54.2342872857,132244000
"2011-08-15","AAPL",54.2328567142,54.7728577142,54.0128555714,54.9957161428,115136000
"2011-08-16","AAPL",54.5028571428,54.3542861428,53.7228584285,54.7671432857,124687500
"2011-08-17","AAPL",54.6157149999,54.3485717142,53.9999999999,54.9314269999,110515300
"2011-08-18","AAPL",52.9771422857,52.2928581428,51.6242867142,53.2357139999,212858800
"2011-08-19","AAPL",51.7385711428,50.8614272857,50.8571434285,52.4285698571,193972100
"2011-08-22","AAPL",52.0728568571,50.9199981428,50.7271422857,52.1257132857,133828800
"2011-08-23","AAPL",51.4714278571,53.3714294285,50.9999999999,53.3771438571,164208800
"2011-08-24","AAPL",53.3528557142,53.7400017142,52.9428558571,54.1371421428,156566900
"2011-08-25","AAPL",52.1542854285,53.3885727142,52.1428565714,53.6357154285,217836500
"2011-08-26","AAPL",53.0242844285,54.7971419999,52.9714278571,54.8285712857,160369300
"2011-08-29","AAPL",55.4542847142,55.7099991428,55.4285698571,55.9285698571,101317300
"2011-08-30","AAPL",55.4642868571,55.7128562857,55.1728554285,55.9771422857,104480600
"2011-08-31","AAPL",55.7957152857,54.9757155714,54.5514297142,56.0114288571,130646600
"2011-09-01","AAPL",55.1171417142,54.4328575714,54.3885727142,55.3342857142,85931300
"2011-09-02","AAPL",53.5342864285,53.4357147142,53.1185722857,53.9999999999,109734800
"2011-09-06","AAPL",52.4814299999,54.2485732857,52.3542861428,54.3328589999,127424500
"2011-09-07","AAPL",55.0800018571,54.8471412857,54.5714301428,55.0857124285,87644200
"2011-09-08","AAPL",54.6285705714,54.8771438571,54.6157149999,55.5157127142,104039600
"2011-09-09","AAPL",54.8471412857,53.9257125714,53.5742874285,55.1428565714,141203300
"2011-09-12","AAPL",53.2857131428,54.2771415714,53.1285705714,54.4114304285,116958100
"2011-09-13","AAPL",54.5914268571,54.9457129999,54.3214301428,55.1728554285,110140100
"2011-09-14","AAPL",55.2885704285,55.6142845714,55.1085701428,56.0299987142,133681100
"2011-09-15","AAPL",55.9185714285,56.1371421428,55.7000007142,56.2371444285,104454700
"2011-09-16","AAPL",56.5057144285,57.2142868571,56.4328575714,57.2142868571,174628300
"2011-09-19","AAPL",56.7142868571,58.8042869999,56.4571418571,59.0328559999,205965200
"2011-09-20","AAPL",59.3214301428,59.0642852857,58.7414284285,60.4085731428,193938500
"2011-09-21","AAPL",59.9485702857,58.8771438571,58.8571434285,60.2271422857,151494000
"2011-09-22","AAPL",57.2900008571,57.4028587142,56.6714287142,58.5457152857,242120200
"2011-09-23","AAPL",57.1828575714,57.7571411428,57.1214294285,58.1057128571,136569300
"2011-09-26","AAPL",57.1228561428,57.5957145714,55.9000015714,57.7114295714,203219100
"2011-09-27","AAPL",58.3899994285,57.0371437142,56.8657149999,58.4642868571,158124400
"2011-09-28","AAPL",57.1699981428,56.7157135714,56.6442871428,57.6771431428,107409400
"2011-09-29","AAPL",57.4171409999,55.7957152857,55.1728554285,57.4585724285,162771700
"2011-09-30","AAPL",55.3028564285,54.4742851428,54.4542847142,55.5557137142,136910200
"2011-10-03","AAPL",54.3385695714,53.5142859999,53.3100014285,54.6628569999,167274800
"2011-10-04","AAPL",53.5099982857,53.2142868571,50.6057128571,54.5428581428,308419300
"2011-10-05","AAPL",52.5514297142,54.0357131428,51.4714278571,54.2599982857,196617400
"2011-10-06","AAPL",53.3328589999,53.9099998571,53.1142845714,54.9685707142,203145600
"2011-10-07","AAPL",53.6828575714,52.8285712857,52.6414298571,53.9628562857,133864500
"2011-10-10","AAPL",54.1557159999,55.5442848571,54.0299987142,55.5442848571,110628700
"2011-10-11","AAPL",56.0814285714,57.1842841428,55.9285698571,57.5971412857,151421900
"2011-10-12","AAPL",58.1914291428,57.4557151428,57.1628569999,58.4642868571,155571500
"2011-10-13","AAPL",57.8542861428,58.3471412857,57.5499992857,58.3471412857,106546300
"2011-10-14","AAPL",59.5471419999,60.2857131428,59.3242874285,60.2857131428,143341800
"2011-10-17","AAPL",60.2485732857,59.9985732857,59.4199981428,60.9571418571,171511200
"2011-10-18","AAPL",60.2514267142,60.3199997142,59.4271431428,60.6871414285,220400600
"2011-10-19","AAPL",57.3357124285,56.9457129999,56.8285712857,58.3457145714,276014900
"2011-10-20","AAPL",57.1428565714,56.4728584285,56.3157158571,57.1928558571,137317600
"2011-10-21","AAPL",56.8714294285,56.1242867142,55.8214301428,57.0200004285,155311100
"2011-10-24","AAPL",56.5971412857,57.9671439999,56.4857139999,58.0714301428,125534500
"2011-10-25","AAPL",57.8614272857,56.8242874285,56.7685699999,58.0785712857,107606800
"2011-10-26","AAPL",57.3942871428,57.2285728571,56.1642875714,57.5071411428,114076200
"2011-10-27","AAPL",58.2228584285,57.8128585714,57.4128569999,58.4285698571,123666200
"2011-10-28","AAPL",57.5714301428,57.8499984285,57.5014267142,58.0499992857,80710700
"2011-10-31","AAPL",57.4885711428,57.8257141428,57.2928581428,58.4757155714,96375300
"2011-11-01","AAPL",56.7728577142,56.6442871428,56.1742858571,57.0714301428,132947500
"2011-11-02","AAPL",57.1557159999,56.7728577142,56.4442862857,57.2057151428,81837700
"2011-11-03","AAPL",57.0099982857,57.5814285714,56.4799995714,57.6285705714,110346600
"2011-11-04","AAPL",57.4328575714,57.1771431428,57.0228577142,57.6342849999,75557300
"2011-11-07","AAPL",57.1300009999,57.1042861428,56.5900001428,57.1428565714,67568900
"2011-11-08","AAPL",57.4585724285,58.0328559999,57.3657149999,58.2857131428,100110500
"2011-11-09","AAPL",56.7099991428,56.4685707142,56.3185729999,57.2700004285,139671000
"2011-11-10","AAPL",56.7185707142,55.0314292857,54.5928574285,56.7442855714,186188100
"2011-11-11","AAPL",55.2299995714,54.9457129999,54.3228568571,55.5285721428,163446500
"2011-11-14","AAPL",54.7885704285,54.1800002857,54.0285721428,55.0357131428,108226300
"2011-11-15","AAPL",54.4000015714,55.5471419999,54.2071418571,55.6428565714,107702700
"2011-11-16","AAPL",55.6071434285,54.9671439999,54.9028587142,55.8771438571,87302600
"2011-11-17","AAPL",54.8542861428,53.9157142857,53.6428565714,54.9399985714,119975100
"2011-11-18","AAPL",54.1314277142,53.5628585714,53.5542869999,54.2842864285,92984500
"2011-11-21","AAPL",52.9142875714,52.7157135714,52.2728577142,53.0971412857,111995100
"2011-11-22","AAPL",53.0028571428,53.7871437142,52.9914284285,53.9900017142,102255300
"2011-11-23","AAPL",53.5014267142,52.4271431428,52.4114304285,53.6914291428,107067800
"2011-11-25","AAPL",52.6314277142,51.9385719999,51.9028587142,53.0214271428,63690200
"2011-11-28","AAPL",53.1928558571,53.7314299999,52.9042854285,53.8171424285,86603300
"2011-11-29","AAPL",53.6914291428,53.3142852857,52.8857154285,54.1185722857,93963800
"2011-11-30","AAPL",54.4700012857,54.5999984285,54.0428581428,54.6114272857,101484600
"2011-12-01","AAPL",54.6485709999,55.4185714285,54.3928565714,55.5714301428,96795300
"2011-12-02","AAPL",55.6899985714,55.6714287142,55.5114288571,56.2328567142,94763900
"2011-12-05","AAPL",56.2128562857,56.1442871428,55.7700004285,56.6300009999,89302500
"2011-12-06","AAPL",56.0728568571,55.8499984285,55.6257132857,56.3757132857,70899500
"2011-12-07","AAPL",55.7042847142,55.5842857142,55.2514267142,55.8485717142,76186600
"2011-12-08","AAPL",55.9214287142,55.8085708571,55.7471428571,56.4999999999,94089100
"2011-12-09","AAPL",56.1214294285,56.2314299999,55.8614272857,56.2914275714,74248300
"2011-12-12","AAPL",55.9542847142,55.9771422857,55.6357154285,56.2714271428,75266800
"2011-12-13","AAPL",56.1428565714,55.5442848571,55.2999992857,56.4857139999,84732200
"2011-12-14","AAPL",55.2428588571,54.3128585714,53.9542847142,55.3400001428,101721900
"2011-12-15","AAPL",54.7614288571,54.1342849999,54.0442848571,54.8199997142,64050000
"2011-12-16","AAPL",54.3371429999,54.4314269999,54.2242851428,54.8785705714,105369600
"2011-12-19","AAPL",54.6385727142,54.6014289999,54.3542861428,54.9785728571,58882600
"2011-12-20","AAPL",55.3942871428,56.5642852857,55.3228568571,56.5857124285,84303800
"2011-12-21","AAPL",56.6699981428,56.6357154285,56.0014267142,56.7571411428,65737000
"2011-12-22","AAPL",56.7142868571,56.9357147142,56.5857124285,57.0185699999,50589700
"2011-12-23","AAPL",57.0985717142,57.6185722857,57.0699997142,57.6557159999,67349800
"2011-12-27","AAPL",57.5857124285,58.0757141428,57.5742874285,58.4414291428,66269000
"2011-12-28","AAPL",58.1271438571,57.5200004285,57.3342857142,58.3214301428,57165500
"2011-12-29","AAPL",57.6285705714,57.8742867142,57.2157135714,57.9500007142,53994500
"2011-12-30","AAPL",57.6442871428,57.8571434285,57.6414298571,58.0400008571,44915500
"2012-01-03","AAPL",58.4857139999,58.7471428571,58.4285698571,58.9285698571,75555200
"2012-01-04","AAPL",58.5714301428,59.0628585714,58.4685707142,59.2400017142,65005500
"2012-01-05","AAPL",59.2785721428,59.7185707142,58.9528579999,59.7928581428,67817400
"2012-01-06","AAPL",59.9671439999,60.3428574285,59.8885727142,60.3928565714,79573200
"2012-01-09","AAPL",60.7857131428,60.2471428571,60.1928558571,61.1071434285,98506100
"2012-01-10","AAPL",60.8442839999,60.4628562857,60.2142868571,60.8571434285,64549100
"2012-01-11","AAPL",60.3828582857,60.3642845714,59.9014282857,60.4071425714,53771200
"2012-01-12","AAPL",60.3257141428,60.1985702857,59.8214301428,60.4142875714,53146800
"2012-01-13","AAPL",59.9571418571,59.9728584285,59.8085708571,60.0642852857,56505400
"2012-01-17","AAPL",60.5999984285,60.6714287142,60.4228554285,60.8557128571,60724300
"2012-01-18","AAPL",60.9942855714,61.3014297142,60.9000015714,61.3528557142,69197800
"2012-01-19","AAPL",61.4500007142,61.1071434285,60.9300002857,61.6242867142,65434600
"2012-01-20","AAPL",61.0699997142,60.0428581428,59.9642868571,61.0714301428,103493600
"2012-01-23","AAPL",60.3814277142,61.0585708571,60.3285712857,61.2071418571,76515600
"2012-01-24","AAPL",60.7285728571,60.0585708571,59.9357147142,60.7285728571,136909500
"2012-01-25","AAPL",64.9199981428,63.8085708571,63.3899994285,64.9214248571,239578500
"2012-01-26","AAPL",64.0514297142,63.5185699999,63.3057137142,64.1128539999,80996300
"2012-01-27","AAPL",63.4771422857,63.8971442857,63.3957138571,64.0685729999,74927300
"2012-01-30","AAPL",63.6728554285,64.7157135714,63.6271438571,64.8428574285,94835300
"2012-01-31","AAPL",65.0842818571,65.2114257142,64.7242889999,65.4628601428,97920900
"2012-02-01","AAPL",65.4871444285,65.1699981428,65.0785751428,65.5699997142,67511500
"2012-02-02","AAPL",65.1285705714,65.0171432856,64.8542861428,65.3099975714,46699100
"2012-02-03","AAPL",65.3285751428,65.6685714285,65.0800018571,65.7142868571,71649900
"2012-02-06","AAPL",65.4828567142,66.2814254285,65.4571457142,66.4257125714,62353200
"2012-02-07","AAPL",66.4642868571,66.9757155714,66.3685684285,67.1071395714,79055900
"2012-02-08","AAPL",67.2142868571,68.0971451428,67.0999984285,68.1128539999,101972500
"2012-02-09","AAPL",68.6800002856,70.4528579999,68.6514282856,70.9642868571,221053700
"2012-02-10","AAPL",70.1371459999,70.4885711428,69.7928542856,71.0885695714,157825500
"2012-02-13","AAPL",71.3614272856,71.8000029999,71.0128555714,71.9757155714,129304000
"2012-02-14","AAPL",72.0942839999,72.7799987142,71.7142868571,72.7942885714,115099600
"2012-02-15","AAPL",73.4657135714,71.0957107142,70.9842834285,75.1842879999,376530000
"2012-02-16","AAPL",70.2142868571,71.7442855714,69.5185699999,72.1271438571,236138000
"2012-02-17","AAPL",71.8728561428,71.7314299999,71.4714278571,72.5385742856,133951300
"2012-02-21","AAPL",72.4114304285,73.5500029999,72.0171432856,73.5500029999,151398800
"2012-02-22","AAPL",73.2971419999,73.2914275714,72.7242889999,73.6414261428,120825600
"2012-02-23","AAPL",73.5828552856,73.7699967142,72.7857131428,73.9757155714,142006900
"2012-02-24","AAPL",74.2385711428,74.6299972856,74.0914307142,74.6999969999,103768000
"2012-02-27","AAPL",74.4728545714,75.1085738571,73.7542877142,75.4999999999,136895500
"2012-02-28","AAPL",75.4228591428,76.4871444285,75.1214294285,76.4871444285,150096800
"2012-02-29","AAPL",77.3657149999,77.4914321428,76.5285721428,78.2300032856,238002800
"2012-03-01","AAPL",78.3099975714,77.7814254285,76.9671401428,78.3157119999,170817500
"2012-03-02","AAPL",77.7485732856,77.8828582856,77.5028534285,78.1142882856,107928100
"2012-03-05","AAPL",77.9171447142,76.1657181428,75.1428604285,78.2114257142,202281100
"2012-03-06","AAPL",74.8085708571,75.7514267142,73.7457122856,76.2414321428,202559700
"2012-03-07","AAPL",76.6857147142,75.8128585714,74.7571411428,76.8257141428,199630200
"2012-03-08","AAPL",76.3842849999,77.4271392856,76.0171432856,77.5699997142,129114300
"2012-03-09","AAPL",77.7442855714,77.8814315714,77.5871429999,78.2485732856,104729800
"2012-03-12","AAPL",78.4257125714,78.8571395713,78.1428604285,78.8571395713,101820600
"2012-03-13","AAPL",79.6485748571,81.1571425713,79.3928604285,81.1685714285,172713800
"2012-03-14","AAPL",82.5785751428,84.2257155713,82.1999969999,84.9599991428,354711000
"2012-03-15","AAPL",85.6585692856,83.6514282856,82.6500015713,85.7157135713,289929500
"2012-03-16","AAPL",83.5314254285,83.6528548571,82.5714264285,84.1714248571,206371900
"2012-03-19","AAPL",85.4814299999,85.8714294285,84.1500015713,85.9671401428,225309000
"2012-03-20","AAPL",85.6442871428,86.5657119999,84.4971465713,86.6999969999,204165500
"2012-03-21","AAPL",86.1057128571,86.0714264285,85.9157181428,87.0928574285,161010500
"2012-03-22","AAPL",85.3971405713,85.6200027142,85.0757141428,86.3571395713,155967700
"2012-03-23","AAPL",85.7842864285,85.1500015713,84.9142837142,85.9714278571,107622200
"2012-03-26","AAPL",85.6842879999,86.7114257142,85.0371398571,86.7357177142,148935500
"2012-03-27","AAPL",86.5971451428,87.7828598571,86.5800018571,88.0400008571,151782400
"2012-03-28","AAPL",88.3399962856,88.2314299999,87.1871414285,88.7785721428,163865100
"2012-03-29","AAPL",87.5400008571,87.1228561428,86.7471465713,88.0800018571,152059600
"2012-03-30","AAPL",86.9671401428,85.6500015713,85.4199981428,87.2228545713,182759500
"2012-04-02","AAPL",85.9757155713,88.3757171428,85.7685699999,88.3957138571,149587900
"2012-04-03","AAPL",89.6142882856,89.9028548571,88.9300002856,90.3157119999,208639900
"2012-04-04","AAPL",89.1928558571,89.1871414285,88.1428604285,89.4085692856,143245200
"2012-04-05","AAPL",89.5685729999,90.5257109999,89.0571441428,90.6657181428,160324500
"2012-04-09","AAPL",89.4471435713,90.8899994285,89.3285751428,91.4057159999,149384200
"2012-04-10","AAPL",91.4185714285,89.7771454285,89.4285735713,91.9999999999,222431300
"2012-04-11","AAPL",90.8857117142,89.4571457142,89.0485687142,90.9814299999,174153700
"2012-04-12","AAPL",89.2857131428,88.9671401428,88.6428604285,90.1900024285,153584200
"2012-04-13","AAPL",89.1585692856,86.4614257142,86.2157135713,89.2428588571,214911200
"2012-04-16","AAPL",87.1514282856,82.8757171428,82.6071395713,87.1828537142,262696700
"2012-04-17","AAPL",82.7057114285,87.0999984285,81.7014312856,87.1428604285,256382000
"2012-04-18","AAPL",87.6742858571,86.9057159999,86.1014251428,88.6071395713,238632800
"2012-04-19","AAPL",85.7457122856,83.9199981428,83.5028534285,86.3899994285,208679800
"2012-04-20","AAPL",84.4828567142,81.8542861428,81.4885711428,84.9457168571,257746300
"2012-04-23","AAPL",81.5157165713,81.6714248571,79.5171432856,82.3814315713,241632300
"2012-04-24","AAPL",80.3728561428,80.0400008571,79.2857131428,81.0985717142,269037300
"2012-04-25","AAPL",87.9485702856,87.1428604285,86.5714264285,88.2857131428,226444400
"2012-04-26","AAPL",87.7528534285,86.8142852856,86.0185699999,87.8128585713,134017100
"2012-04-27","AAPL",86.4385681428,86.1428604285,85.7857131428,86.5971451428,101680600
"2012-04-30","AAPL",85.4000015713,83.4257125713,83.2857131428,85.4857177142,126536200
"2012-05-01","AAPL",83.5571441428,83.1614304285,83.0328598571,85.2514267142,152749800
"2012-05-02","AAPL",82.8914261428,83.7114257142,82.6942825713,83.9142837142,106847300
"2012-05-03","AAPL",84.3571395713,83.1171417142,82.9000015713,84.4857177142,97637400
"2012-05-04","AAPL",82.4400024285,80.7499999999,80.7385711428,82.6228561428,132498100
"2012-05-07","AAPL",80.2142868571,81.3542861428,80.1757125713,81.8242874285,115029600
"2012-05-08","AAPL",81.3685684285,81.1685714285,79.8185729999,81.6428604285,124313000
"2012-05-09","AAPL",80.5285721428,81.3114318571,80.1214294285,81.9971465713,120176000
"2012-05-10","AAPL",82.0828552856,81.5028534285,81.2057114285,82.2685699999,83300000
"2012-05-11","AAPL",80.7142868571,80.9585724285,80.6214294285,82.0671462856,99886500
"2012-05-14","AAPL",80.3671417142,79.7457122856,79.6571425713,81.0728607142,88156600
"2012-05-15","AAPL",80.2071457142,79.0242844285,78.8214264285,80.4599991428,119084000
"2012-05-16","AAPL",79.1500015713,78.0114288571,77.2914275714,79.5557174285,140224000
"2012-05-17","AAPL",77.9014282856,75.7314299999,75.7314299999,78.2142868571,179305000
"2012-05-18","AAPL",76.2799987142,75.7685699999,74.5971451428,77.6299972856,183073100
"2012-05-21","AAPL",76.3571395714,80.1828537142,76.2928542856,80.2200012856,157776500
"2012-05-22","AAPL",81.3642882856,79.5671462856,78.9400024285,81.9828567142,173717600
"2012-05-23","AAPL",79.6428604285,81.5085678571,79.0328598571,81.8285751428,146224400
"2012-05-24","AAPL",82.2671432856,80.7600021428,80.1757125713,82.3571395713,124057500
"2012-05-25","AAPL",80.6557159999,80.3271408571,79.7814254285,80.8357162856,82126800
"2012-05-29","AAPL",81.5571441428,81.7528534285,80.7585678571,81.9999999999,95127200
"2012-05-30","AAPL",81.3142852856,82.7385711428,80.9371414285,82.8557128571,132357400
"2012-05-31","AAPL",82.9628601428,82.5328598571,81.6371459999,83.0714264285,122918600
"2012-06-01","AAPL",81.3085708571,80.1414261428,80.0742874285,81.8071441428,130246900
"2012-06-04","AAPL",80.2142868571,80.6128539999,78.3571395714,81.0714264285,139248900
"2012-06-05","AAPL",80.1814269999,80.4042892856,79.7614288571,80.9242858571,97053600
"2012-06-06","AAPL",81.1100005713,81.6371459999,80.7857131428,81.9785689999,100363900
"2012-06-07","AAPL",82.4700012856,81.6742858571,81.4999999999,82.4742889999,94941700
"2012-06-08","AAPL",81.6571425713,82.9028548571,81.2857131428,82.9400024285,86879100
"2012-06-11","AAPL",83.9599991428,81.5957107142,81.5185699999,84.0714264285,147816200
"2012-06-12","AAPL",82.0657119999,82.3085708571,80.9571457142,82.3742828571,108845100
"2012-06-13","AAPL",82.0742874285,81.7371444285,81.4828567142,82.6399994285,73395000
"2012-06-14","AAPL",81.6057128571,81.6471405713,81.0371398571,81.9285735713,86393300
"2012-06-15","AAPL",81.5714264285,82.0185699999,81.3642882856,82.0885695713,83813800
"2012-06-18","AAPL",81.5657119999,83.6828537142,81.4814299999,83.9842834285,110103000
"2012-06-19","AAPL",83.3428574285,83.9157181428,83.3000029999,84.2857131428,90351100
"2012-06-20","AAPL",84.0299987142,83.6771392856,82.9714278571,84.1785735713,89735800
"2012-06-21","AAPL",83.6342849999,82.5242844285,82.4914321428,84.0314254285,81587800
"2012-06-22","AAPL",82.7200012856,83.1571425713,82.2028579999,83.1699981428,71117900
"2012-06-25","AAPL",82.4714278571,81.5385742856,81.4814299999,82.8285751428,76095600
"2012-06-26","AAPL",81.6185684285,81.7185745713,81.0471419999,82.0699997142,69134100
"2012-06-27","AAPL",82.1428604285,82.0714264285,81.7028579999,82.3914261428,50749300
"2012-06-28","AAPL",81.6671447142,81.2928542856,80.8014297142,81.9999999999,70709100
"2012-06-29","AAPL",82.5714264285,83.4285735713,82.0357131428,83.4285735713,105375200
"2012-07-02","AAPL",83.5328598571,84.6457138571,83.3714294285,84.7814254285,100023000
