Ticker Symbol,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Capital Surplus,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Deferred Asset Charges,Deferred Liability Charges,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Effect of Exchange Rate,Equity Earnings/Loss Unconsolidated Subsidiary,Fixed Assets,Goodwill,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Interest Expense,Inventory,Investments,Liabilities,Long-Term Debt,Long-Term Investments,Minority Interest,Misc. Stocks,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Non-Recurring Items,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Current Liabilities,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Other Operating Items,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Research and Development,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Short-Term Debt / Current Portion of Long-Term Debt,Short-Term Investments,Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,Total Revenue,Treasury Stock,GICS Sector
CAG,-0.177092333745,0.0899814002188,-0.147065882114,-0.238470332504,0.284044275148,-0.38295622621,-0.151786576965,0.220385983607,0.134167624786,-0.10534989886,-0.224019385162,-0.362721314513,-0.332368688152,-0.265677351216,-0.285839957646,0.283665245646,-0.0119153244816,-0.211863424432,0.306730257743,-0.852527311356,-0.305763021218,-0.235624609717,0.0493701614419,-0.00470104265785,0.121460454108,0.141315660977,-0.159634959437,-0.0402864652979,-0.166951863151,-0.114244286097,-0.275189374533,-0.12372458735,0.156101719042,-0.274331883674,0.0355709674596,0.2052989972,-0.448209887755,0.2750202504,-0.448016572868,-0.269979191683,-0.301125777179,-0.223838570981,-0.233101146815,-0.575465263072,-0.168600444538,0.0801627602976,-0.136755238255,0.124979696649,-0.107673363437,-0.0911356685475,-0.122299247118,-0.0121181224806,-0.311581950548,-0.712296360944,-0.216569795586,-0.761958200175,-0.289400790574,-0.187393800771,0.415510227535,-0.230254806581,-0.116327810642,-0.201559821249,-0.18744512152,-0.211286851726,-0.186891385863,-0.280221853474,-0.169991769981,-0.187361990452,-0.198241764114,0.039759934125,Consumer Staples
CAH,0.827178773388,-0.193144613287,-0.145467768569,-0.201505863276,0.322937487664,-0.477416888708,-0.103297328841,-1.53343301126,0.150229910245,2.87170924424,-0.224019385162,0.0402765412359,-0.282614315307,-0.142664378006,-0.119052065673,0.285892858726,-0.130350209278,-0.363102967987,-0.507275829652,-1.63732638028,-0.118134431591,0.0185584340432,0.738180280435,-0.176266775288,2.07794248275,0.123765711992,0.826901717575,-0.154015545551,-0.166951863151,-0.144347545121,-0.0843729895291,0.03115060162,-0.0429478439167,-0.121119674099,0.0133701459883,0.0796206048706,-0.178867945748,0.113839448616,-0.175916605533,-0.173854963866,0.419787200728,0.0125616782286,-0.0819426367573,-1.12515121608,-0.158054872614,0.586080305741,-0.138109557887,0.213579062348,-0.0892844956914,-0.471515653981,-0.169902323224,-0.00375955287994,-0.210757037666,-1.06121859729,-0.16831205794,-1.03738382538,-0.289400790574,-0.157100801492,0.0386465867818,-0.0858525914604,-0.124981990562,-0.201559821249,-0.131169848466,0.993535899039,1.29257688568,-0.217558356417,-0.1158873841,-0.131087280599,2.07313199018,0.147629492537,Health Care
CAT,0.5851110647,1.61599994955,0.169360599765,-0.227380991736,-0.769947274818,-0.477416888708,-0.031999471493,5.12767183174,0.377104221554,0.804589320646,0.469497973424,-0.362721314513,0.945803993539,0.130404704467,0.112439928678,-0.52819846705,-0.131786218793,0.406807145541,0.337300148779,-0.832658980497,0.40718391709,0.0692327624686,0.153650097449,0.16030803777,2.53131706188,0.0254205899932,-1.08672173454,0.630269147785,-0.0547190393766,-0.119633952559,-0.275189374533,-0.170450766804,0.446171636426,0.656282940154,-0.561247166179,-0.0920781486801,0.127518121562,0.481424016769,0.133606813976,0.106001941794,1.80884689552,-0.0716111377779,0.222523304397,-0.815952867514,-0.121494353105,0.486074641147,-0.122122894052,-1.05810527569,-0.103854762034,0.436152331297,0.0499411821534,0.025124307323,-0.311581950548,-0.81198842847,-0.221786848304,-0.781631459118,1.45300893917,0.848003604273,-0.540292993534,0.34380762562,0.447831389585,-0.201559821249,0.123889933034,2.1906679375,2.39750163091,0.175748129274,0.113846103455,0.123969948271,0.713732790957,-0.844669033945,Industrials
CB,0.443800412499,0.338923326254,-0.164645131108,-0.242166779427,0.426123561685,-0.0297071227143,-0.141078860615,0.21502702558,0.763835474664,0.0173217862263,0.85690323145,-0.362721314513,-0.414424948717,0.185883347827,0.212898718679,-0.289236336599,-0.130350209278,-0.444919171774,-0.507275829652,-0.584304844762,-0.087099747278,-0.125656724195,0.539969925949,-0.047562120944,-0.397323878637,-0.326112329971,0.5075392259,0.0558244259856,0.272204617389,-0.145837371623,-0.275189374533,0.265736653822,0.287728797242,0.126485809713,0.158319854098,-0.172921126327,0.361150983188,-0.00584750739111,0.369632044741,0.319358196605,2.05626557444,-0.223838570981,0.263586845028,0.0257537480309,-0.0370076088989,-0.451385866591,-0.138109557887,0.610572034424,-0.0742809128772,-0.129909392346,0.779118804995,-0.146726592767,-0.307354679446,0.0520094900896,-0.246567848717,0.182358229104,-0.289400790574,0.230590239719,0.120522471862,-0.196250817756,-0.0596144144893,0.553902458928,0.204229188108,-0.509351155946,-0.508008198175,0.659369654391,0.135232509292,0.204308399311,-0.0345964790523,0.214643401758,Financials
CBG,-0.173943769769,-0.286662509726,-0.11230052006,-0.175630734817,0.371581741501,-0.386077216507,-0.143527251945,0.21502702558,-0.176177722929,-0.162200092085,-0.201672153492,-0.334691730804,-0.393043702128,-0.328925599126,-0.319760415236,0.188740576978,0.0095580438093,-0.420498396365,-0.198817017862,-1.4088405754,-0.463263001548,-0.261739341646,-0.155636920115,-0.18450751575,-0.397323878637,0.134718795669,0.0219117732136,-0.228853271978,-0.164612825551,-0.122104610721,-0.275189374533,-0.139344872783,-0.237485923248,-0.398562610629,0.0622849816604,0.249092251401,-0.345969180741,-0.14975254478,-0.34472893474,-0.324261333134,-0.0591071845192,-0.193660441765,-0.330429876351,-0.644176007199,-0.184960841416,-0.231955474489,-0.137146496175,0.114696201206,-0.104620486404,-0.0318445092573,-0.161186904872,-0.0146636135124,-0.227105603915,-0.645834982593,-0.147443847066,-0.722611682288,-0.289400790574,-0.308699650901,0.341018810071,-0.441635839773,-0.0969373590546,-0.194326965245,-0.233341099105,-0.213354222682,-0.143267268966,-0.381238727549,-0.207044770755,-0.233257508712,-0.292732942989,0.282682208437,Real Estate
CCI,-0.306184782248,0.0157962519868,-0.227199024184,-0.258800790579,0.200495219404,0.285794795971,-0.148489488759,0.21502702558,-0.176187078007,-0.374324393554,-0.218975778504,-0.304314954589,-0.0738390507559,-0.3178860842,-0.389960773469,0.297589852501,-0.130350209278,0.00576437881272,0.0950743765115,0.746873322778,-0.382199196012,-0.403946357389,0.255398092368,0.240467482046,-0.397323878637,0.130122103954,0.0898762363636,0.115255027807,-0.158926745806,-0.14163264305,-0.275189374533,0.16687939152,-0.0378329290502,-0.286720093218,0.366133050451,-0.0590573619629,-0.310471010488,-0.0593665182821,-0.315813017117,-0.359860670901,-0.388302205446,-0.180203792514,-0.289321655184,0.781571933418,-0.163830913977,-0.189099528493,-0.135260606665,0.207134902184,-0.103854762034,-0.784876265234,-0.146570960707,0.0529186489556,-0.0070481711082,-0.59598894883,-0.285695744105,0.162684970161,-0.289400790574,-0.465596733519,0.758405987453,-0.413979039674,-0.134939711609,-0.201559821249,-0.175946282488,-0.41968456589,-0.40584081925,-0.232338600898,-0.163907296741,-0.1758632665,-0.423213298438,0.282682208437,Real Estate
CCL,-0.17806318396,0.104404586627,-0.572164085043,-0.269890131348,-0.434869916169,0.279890111067,-0.144957590707,0.237422671066,-0.136604431253,-0.078125538761,-0.224019385162,-0.362721314513,0.266754419808,-0.123465221614,-0.120367094247,0.107683812287,-0.130350209278,1.25647823982,-0.113440266873,-0.385621536174,-0.0956077561148,-0.39387854716,-0.106525273776,-0.0616467812307,-0.303988042989,0.111218115836,-0.114813645692,-0.0236684755982,-0.166951863151,-0.145837371623,-0.275189374533,-0.0588886703166,-0.0257857568871,0.110240793843,-0.15611428204,0.0141523085719,0.000823706844524,0.0641178645181,0.0056150654594,-0.00969687574942,-0.368915903737,-0.220512593449,-0.0157196988228,-0.300622286568,-0.165805582584,-0.168777266273,-0.107304744508,-0.196923679463,-0.107808774834,0.170762465372,-0.152501119787,0.155666446452,0.281225365067,-0.463066192129,-0.271348849129,-0.250453467649,-0.289400790574,0.427403237805,0.0416624788652,-0.213635270121,-0.078835207011,-0.201559821249,-0.0797779709585,-0.366191120047,0.239495720643,0.464750402226,-0.15505363299,-0.0796959174201,-0.108246626238,0.00527662983073,Consumer Discretionary
CELG,-0.213977476984,-0.306599441804,-0.297235284878,-0.110942913669,0.35848504749,0.460781118201,-0.0722479314815,0.0133862317616,-0.175523742819,-0.397352054342,-0.224019385162,-0.311022010526,-0.317850586967,-0.0577729729844,-0.0504921116552,0.000555874144218,-0.130350209278,-0.405910514867,-0.0581676932346,1.92903900888,0.0815915412796,-0.203459424212,0.787488116952,-0.0540216375582,-0.283637436788,0.129075080472,0.254069168427,0.0422813608294,-0.166951863151,-0.145837371623,-0.275189374533,0.571494484132,1.18214935074,-0.0563492237307,0.16756687489,0.047810715022,0.0172757755997,0.155688448565,0.0222356011901,0.00532734536855,-0.255226904488,-0.0812820570637,0.03763630844,0.69568350326,-0.162445940213,0.068365795789,-0.136611545705,0.407536972148,-0.11965998032,-0.621888050015,-0.109643783716,-0.0473757954098,-0.198336055981,0.467393104782,-0.133096952091,0.536476890083,2.3406616925,-0.0745960251073,-0.741843944474,-0.200325733391,-0.127219995012,0.219878952162,-0.168652731521,0.200894830482,-0.265248405132,-0.222953065513,-0.157074220502,-0.168569788527,-0.286272609532,-0.592864314997,Health Care
CERN,-0.30332847643,0.0503170697547,-0.130660181167,-0.214443427506,0.302281496238,-0.386883286187,-0.151385372858,0.224857914104,-0.176159641917,-0.388481444094,-0.224019385162,-0.299650255823,-0.332977809463,-0.33474060848,-0.300664932277,0.242434152629,-0.130350209278,-0.384980241252,-0.434294247304,1.43233073741,-0.294080892104,-0.260929777149,-0.16756112606,-0.315899183302,-0.391444331917,0.156897239186,-0.159579889607,-0.29848937493,-0.165025979547,-0.145837371623,-0.275189374533,-0.102886608889,-0.112901430047,-0.350046009825,0.0542857329505,0.227303069328,-0.316577627336,-0.0588566352757,-0.315036415774,-0.299551476944,-0.319896638629,-0.223838570981,-0.319693888121,0.111642178189,-0.185996652705,-0.274936057175,-0.135773262808,0.192118484077,-0.102206913659,-0.0854658433494,-0.169902323224,-0.031624248496,-0.292843177288,0.151701557616,-0.20091863743,-0.0340476192724,0.0844314121872,-0.235128653411,0.200063274572,-0.224015902132,-0.144847161962,-0.122253456551,-0.25010534841,-0.366329492312,-0.429715638929,-0.321492226767,-0.234273722596,-0.250021590241,-0.404453575886,0.243940383283,Health Care
CF,-0.267238104852,0.192931152021,0.227105769186,-0.0813713382865,-0.0539690644324,-0.323779819881,-0.127541952903,0.172875221398,-0.176374453101,-0.313305914408,-0.224019385162,-0.16917830053,-0.311662349869,-0.0505992341431,-0.0201807030218,0.206508828949,-0.0372608924313,-0.147160552359,-0.229557012959,-0.167069896727,-0.367191962044,0.0233809154492,-0.306406158493,-0.170462923894,-0.324263980522,0.130963894148,-0.22212539639,-0.173622204077,-0.161506770527,-0.0181417130365,-0.275189374533,0.122094086896,-0.35033308125,-0.244914929823,-0.0290696050907,0.177432016961,-0.0367058893405,-0.185188525843,-0.0899870734668,-0.0439693408079,-0.398701165675,-0.223838570981,-0.00589529991797,1.67481160706,-0.18036870598,-0.356695317873,-0.137519978796,0.169358848732,-0.103854762034,0.212444446376,-0.161075782469,0.0129414500866,-0.311581950548,1.69692860427,-0.065275266751,1.26438747099,-0.289400790574,-0.22962694027,-0.248321129944,-0.417289261925,-0.147072637927,-0.201559821249,-0.219206213334,-0.337231727723,-0.400663080136,-0.275727563275,-0.206176003831,-0.219122764402,-0.372951883243,0.272271407944,Materials
CFG,-0.333757465736,0.144721367531,-0.147065882114,-0.268041907886,0.374914591948,1.18880147056,0.32540711396,0.21502702558,-0.175884815994,-0.402321481197,-0.224019385162,-0.257094824469,-0.281076130178,-0.424943866587,-0.440388690819,0.310194092331,-0.130350209278,-0.413174484704,0.518971542428,-1.85587801973,-0.533984307711,-0.229914179354,-0.306406158493,-0.100015338563,-0.397323878637,-0.398861690662,-0.255571281837,-0.279416675996,0.654467819902,-0.145837371623,-0.275189374533,0.0476429435094,-0.254715739228,-0.225177609851,0.52868783727,-0.203551994369,-0.530834334692,0.639230853917,-0.531963901698,-0.495213201631,-0.416193569926,0.91083145634,-0.480929188924,-1.2453950183,-0.0397614141207,-0.451385866591,0.741855747732,0.0618811250645,0.451927776797,0.0292698264461,-0.119235357126,-0.0271570932678,-0.133227086815,1.06554550994,-0.264827533231,1.0873281405,-0.289400790574,-0.260606416006,0.274556367532,-0.0833214151962,0.155588524116,-0.201559821249,0.368009070661,-0.509351155946,-0.508008198175,0.339013683371,0.363931995711,0.36808664276,-0.369033190892,0.261213303793,Financials
CHD,-0.298050956154,0.139894710662,-0.147065882114,-0.184871852124,0.402746667,-0.445856287582,-0.150536350039,0.178954039459,-0.16052279366,-0.351273202146,-0.224019385162,-0.220148171046,-0.469598466094,-0.359035411241,-0.331729758352,0.215419281271,-0.124067667647,-0.413424515023,-0.342894385937,-0.0875965732916,-0.427976751655,-0.28087938761,-0.112115722621,-0.291712421844,-0.328587975236,0.128304204218,-0.108030913679,-0.285585794977,-0.166806403529,-0.145811080567,-0.275189374533,-0.0799466527985,-0.0439898277721,-0.405310131437,0.0451589942869,0.284201624888,-0.352390072558,-0.0828094164912,-0.351215575627,-0.331178262868,-0.389062900769,-0.223838570981,-0.348871608193,0.0772868061255,-0.189742658956,-0.432569985993,-0.138109557887,0.206788857821,-0.103410612651,0.0604401442611,-0.169292364756,-0.0205089645507,-0.311581950548,0.085240179265,-0.163095005222,-0.132413913989,-0.289400790574,-0.271737424034,0.224939357774,-0.352310351255,-0.133128519689,-0.201559821249,-0.253621689631,-0.434152869806,-0.42277832492,-0.380473693414,-0.229851450416,-0.25353789627,-0.421311687745,0.23597924954,Consumer Staples
CHK,-0.208800803326,0.770483234526,0.444768833994,0.986901822393,-2.36809387204,0.632151898709,-0.128706968832,0.21502702558,-0.17577539988,-0.0243067459113,-0.224019385162,0.330692843625,0.7716341081,-1.10365998987,-1.16914934741,0.310194092331,-0.130350209278,1.14053486111,-0.507275829652,-0.61410734105,-0.144328673239,-0.890670679306,-0.306406158493,-0.143483514276,-0.397323878637,0.191309155129,-1.02697415787,0.116965047393,-0.163592052283,0.382875762858,-0.275189374533,-0.0587613163251,0.0771867652903,0.0120220803858,-0.00359158276391,-0.00314791090246,-1.3220844447,1.99710363869,-1.41503203781,-1.21779203286,-0.160535353958,5.81562493859,-1.28235971572,1.98400995562,-0.173976873715,-0.0576598611678,-0.109063300669,0.161924060421,-0.121349914558,1.96376229125,-0.146749277225,-0.00375955287994,0.665007615974,1.81323601638,0.898575222981,1.52013983725,-0.289400790574,-0.467162631819,0.281370049646,-0.377744500442,-0.127924194687,-0.201559821249,-0.0998164679347,-0.196121160679,0.0626223910502,0.0304129102886,-0.124274128604,-0.107185584806,-0.0844921042866,0.279733380664,Energy
CHRW,-0.270330191139,0.0283336351641,-0.147065882114,-0.00744239983111,0.415290389486,-0.450102974313,-0.153163814841,0.21502702558,-0.174896131992,-0.0503658903994,-0.224019385162,-0.348689502544,-0.487265113917,-0.326706453392,-0.295217285512,0.242486805301,-0.130350209278,-0.43635924636,-0.392095298529,-1.24989392853,-0.38821627582,-0.223190721706,-0.28801284365,-0.298947808969,-0.397323878637,0.128304204218,-0.129454991349,-0.296429239719,-0.166951863151,-0.145837371623,-0.275189374533,-0.071132674083,-0.131038384913,-0.410165631929,0.0192770790979,0.296546783043,-0.325377798457,-0.111209319865,-0.323926699466,-0.307587895875,-0.232347969343,-0.223838570981,-0.323233597238,-0.850308239577,-0.192504525316,-0.42160992074,-0.137410689158,0.206027630861,-0.109189212782,0.0850337894042,-0.169482349432,-0.00259887351435,-0.311581950548,-0.778757739295,0.0508041562344,-0.801304718061,-0.289400790574,-0.26144501525,0.191033693674,-0.306312481054,-0.126831165855,-0.201559821249,-0.259757937115,-0.37361061363,-0.358700443271,-0.417976569667,-0.231404970769,-0.259674082343,-0.184825343666,0.161167704691,Industrials
CHTR,-0.107739236623,0.0334243385558,-0.303681009509,1.22162620199,-0.530716037861,0.530695142877,-0.150670918226,0.21502702558,-0.176541312675,-0.107263844783,-0.224019385162,1.40906692907,1.02365982548,-0.205321084341,-0.421320776495,0.310194092331,-0.130350209278,0.309910579071,0.553769936365,-0.484963190468,-0.168698440345,-0.810755273149,3.70655710426,1.0347711704,-0.397323878637,0.105745228151,0.192854480442,0.887384593056,-0.166951863151,0.750424724571,-0.275189374533,1.36964105148,0.400201760454,0.0718366779869,1.26198367194,-0.865818615207,-0.262679099284,-0.426350047191,-0.26058597403,-0.272620745314,-0.357054957265,-0.223838570981,-0.143218801015,-0.472399146883,0.12447552931,-0.35545450685,-0.138109557887,0.206338532163,-0.103746432917,-2.42004798115,-0.155997337815,0.0122153195228,0.856583944643,-1.0446032527,0.719891167375,-0.722611682288,-0.289400790574,-0.408446144075,0.730067771839,-0.433736344618,-0.12267887176,-0.201559821249,0.00957144409055,-0.427750881684,-0.112332807123,-0.0692380000306,0.0206145893165,0.00965260342269,-0.154141945459,0.282682208437,Consumer Discretionary
CI,0.111902190337,-0.649121726896,-0.147065882114,-0.195961192892,0.262425555091,-0.203135183542,-0.115296713532,0.21502702558,-0.167459775255,0.284274330787,0.432806454521,-0.362721314513,-0.237415336885,0.020787899389,0.0854818429084,0.237290391515,-0.130350209278,-0.371350041328,0.265100710943,-0.335950709027,0.413625429251,0.205793188316,-0.306406158493,-0.315899183302,-0.397323878637,0.0797156403806,0.373160334596,-0.119981241964,0.00249688143219,-0.142507171207,0.326616147402,-0.164465129207,-0.902278058755,-0.195307741962,-0.0643969445832,0.108000074488,0.033727844355,-0.121154228609,0.0388561369207,0.0189969235988,0.820301793774,-0.223838570981,0.119279350557,-0.66135369323,0.229991331573,-0.451385866591,-0.138109557887,-0.0845188633033,-0.0918843945184,-0.19919702481,0.449769427703,-0.448312820249,3.25155787883,-0.612604293418,-0.173529110659,-0.643918646515,-0.289400790574,0.116540188559,0.00960466301522,-0.441635839773,-0.138330433048,-0.14165115305,-0.00159152038621,-0.509351155946,-0.508008198175,-0.0423620080649,0.0043124831805,-0.00151024933545,0.329783790781,0.0218727763859,Health Care
CINF,-0.333757465736,-0.0279025957777,-0.147065882114,-0.256952567118,0.423392416633,-0.370844853905,-0.14838465595,0.21502702558,-0.133185177707,-0.280760501342,-0.0115897861121,-0.215477535031,-0.489796020065,-0.333272218947,-0.309120659939,0.310194092331,-0.130350209278,-0.434368154134,-0.507275829652,-1.20022310138,-0.47530324895,-0.288090145522,-0.306406158493,-0.263931643624,-0.397323878637,0.0703716857964,0.0920703119639,-0.277186873954,-0.067983442906,-0.145837371623,-0.275189374533,-0.135683127145,-0.0355926637612,-0.360340633591,0.0132372864942,0.269389793146,-0.31675516134,-0.102212672762,-0.315215767702,-0.299713603068,-0.146581299285,-0.223838570981,-0.32763239605,-0.180378484347,-0.16082870551,-0.451385866591,-0.138109557887,0.718826790599,-0.116854256169,0.151070190883,0.0233389103038,0.0306106271381,-0.306545202001,-0.147374644963,-0.249176375076,-0.230780208705,-0.289400790574,-0.188714328249,0.335097608614,-0.441635839773,-0.147132928996,-0.201559821249,-0.185848365548,-0.509351155946,-0.508008198175,-0.224026154121,-0.176167714998,-0.18576525046,-0.384706723726,0.190801050369,Financials
CL,-0.0869788048954,0.0300172866484,-0.147065882114,1.27337645891,0.197134118676,-0.376987656162,-0.139770429455,0.0622567295892,-0.016137290307,-0.175789274787,-0.194284959454,-0.293114136117,-0.305450448385,0.126772431636,0.20059380845,-0.43301863543,-0.130350209278,-0.238074718007,-0.205754011824,0.478650856185,0.204015644802,0.327656527974,-0.0828659037479,-0.315899183302,-0.0340268659908,0.100405825531,-0.149684117486,-0.112098937628,-0.166951863151,-0.0645980088409,-0.275189374533,-0.0218286588123,-0.0398831855186,-0.0131314925728,-0.313242777113,0.223443491083,0.0999406784436,0.161193338233,0.105746981542,0.0808178990187,-0.222398329674,-0.223838570981,0.252629475378,0.145997550252,-0.165565250491,0.140129119919,-0.138109557887,-0.901992380981,-0.103854762034,0.169303778373,-0.132708014499,0.0125380442178,-0.311581950548,0.151701557616,1.73069513157,-0.132413913989,-0.289400790574,0.355738656655,-0.21949143562,0.277385110026,-0.122799453896,-0.201559821249,-0.209377295984,-0.154828999631,-0.081291497256,-0.41116305208,-0.175983861855,-0.20929394542,-0.0812090092433,-0.885754835547,Consumer Staples
CLX,-0.263952977002,0.124279056087,-0.128953928606,2.3841587592,0.372866233158,-0.410114113428,-0.151383338038,0.15103946705,-0.159144150631,-0.305124358022,-0.224019385162,-0.340159767657,-0.431344985142,-0.29189025348,-0.273520957825,0.225139774713,-0.130350209278,-0.394886926834,-0.363648109523,-0.11739906958,-0.351350682571,-0.219350648655,-0.207029034468,-0.215606688502,-0.288171861385,0.132809325179,-0.132674131245,-0.242675411083,-0.166951863151,-0.145837371623,-0.275189374533,-0.157842721653,-0.0270116202464,-0.36696590504,-0.0209518899986,0.299576306236,-0.299156841893,-0.0881248906008,-0.297437243827,-0.280687027963,-0.3575865403,-0.223838570981,-0.267154098515,-0.00860162403216,-0.186984848199,-0.359528811704,-0.138109557887,0.0497841417072,-0.103854762034,0.127366527145,-0.155597904303,0.000919955197632,-0.311581950548,-0.114143955787,2.6502006732,-0.289799985535,-0.180295096574,-0.289311814832,0.297008008597,-0.295356103796,-0.124969932349,-0.201559821249,-0.253279439415,-0.400935578198,-0.353071808193,-0.456281550389,-0.218726261729,-0.253195649479,-0.361619949919,0.130493926267,Consumer Staples
CMA,-0.246201822694,0.144721367531,-0.147065882114,-0.268041907886,0.393179124487,-0.28363939931,0.168521095959,0.21502702558,-0.0516975271893,-0.409029040919,-0.224019385162,-0.362721314513,-0.460215536804,-0.324148295526,-0.300009390532,0.310194092331,-0.130350209278,-0.416420951671,-0.507275829652,-1.85587801973,-0.533984307711,-0.26374809652,-0.306406158493,-0.259803381126,-0.397323878637,-0.0661835361983,-0.14606949541,-0.310193449851,0.285081489085,-0.145837371623,-0.275189374533,-0.0940383719495,0.754476271279,-0.38059075706,0.343835994419,0.140645351647,-0.314395233445,-0.0183962881396,-0.314534598205,-0.297558489383,-0.431144342789,-0.193648928766,-0.480929188924,-1.2453950183,-0.193714146777,-0.451385866591,0.393196536074,0.0710642365182,0.263218453604,0.160186984628,-0.169902323224,-0.0883134229711,-0.269489123404,0.683392584422,-0.255697690974,0.418437336424,-0.289400790574,-0.0905798479754,0.244620846111,-0.24759753626,-0.142104653913,-0.182807371309,0.0703378403388,-0.509351155946,-0.508008198175,-0.171493589063,0.103114885789,0.0704183915227,-0.432172487657,0.1173860272,Financials
CME,-0.331187041273,0.0927070417447,-0.110096188777,-0.284675919039,0.381546153529,1.08701412028,-0.124739302672,0.21502702558,-0.176174768694,-0.410553865055,-0.224019385162,1.29541101634,-0.400344638685,-0.14097796562,-0.114656113011,0.310194092331,-0.0276755289149,-0.415622425522,0.465469413393,2.11778815204,-0.314864915135,0.0148688530309,2.78102119656,-0.189525783075,-0.397323878637,0.136590289659,-0.190423034534,-0.231615409434,-0.166461229826,-0.144829547813,-0.143411905231,-0.127016688029,0.131216692849,-0.287878130778,-0.116965017766,0.315259073684,-0.17177467676,-0.0507389947481,-0.168750702423,-0.149705375659,-0.388976518526,0.00447699438119,-0.124660421059,2.65393971085,0.928798947435,-0.451385866591,0.110958684774,0.238982727398,-0.103253535431,0.185732240702,0.342698220519,-0.0178626220516,-0.261565238636,2.77692600247,-0.266131796411,1.73654568563,-0.289400790574,-0.226728703931,0.354466337772,-0.312351144428,-0.12905043184,-0.201559821249,0.0128914317552,-0.509351155946,-0.508008198175,0.356672819725,-0.0360221316976,0.0129725578611,-0.427734435638,0.282682208437,Financials
CMG,-0.315725570923,0.131302693594,-0.166693379968,-0.197809416354,0.343440193575,-0.379796033667,-0.152931323852,0.211758861028,-0.176502415246,-0.309870135671,-0.224019385162,-0.301579748713,-0.455924710224,-0.378183542849,-0.347849190753,0.302551354362,-0.130350209278,-0.38482026112,-0.504456099404,-0.932000634791,-0.466124540931,-0.287932764224,-0.306406158493,-0.315899183302,-0.393357071682,0.124442581388,-0.129289994483,-0.310193449851,-0.164143675909,-0.145837371623,-0.275189374533,-0.131289414441,-0.139997300808,-0.402547542967,0.0188700418944,0.289045301233,-0.372425725535,-0.0839356103711,-0.371456391001,-0.350552611746,-0.423363096769,-0.207156491057,-0.372330166409,-0.352155344663,-0.191829462511,-0.423042779679,-0.138109557887,0.212321329275,-0.103854762034,0.149246832134,-0.16934460596,0.0341933553396,-0.268116249657,-0.31352809084,-0.16831205794,-0.447186057082,-0.289400790574,-0.288996747856,0.16971290044,-0.413707119024,-0.147132928996,-0.141218494361,-0.263114944865,-0.455174799831,-0.480811985357,-0.39417777635,-0.238534513657,-0.263031056496,-0.403258578753,0.198295729904,Consumer Discretionary
CMI,-0.118504568347,-0.0818475843117,0.0106146543106,-0.173782511356,0.196195287564,-0.477416888708,-0.121489643931,0.0902512864462,0.0578553564365,0.0444019962838,-0.224019385162,-0.362721314513,-0.287583836495,-0.0889153883759,-0.0448938471539,-0.376315757017,0.353225995088,-0.256584815952,-0.446161752765,-0.852527311356,-0.188823511576,-0.0625817292966,-0.253570783718,-0.257860669362,0.324179101075,0.121329609547,0.0484822222213,-0.251530386268,-0.160042981683,-0.0277905305578,-0.275189374533,-0.0715603924632,-0.144388036895,-0.174009552954,-0.111960643486,0.205195314377,-0.0585116230923,-0.144712788693,-0.0543278502906,0.0190584982755,-0.0806650029267,-0.14682939889,-0.0314110776908,-0.455221460852,-0.135563794329,0.240505175864,-0.131232677743,-0.234804014209,-0.100009078353,0.0569848794317,-0.133060455833,0.0194766251604,-0.311581950548,-0.396604813778,-0.161790742042,-0.447186057082,0.292632968021,0.0264970302146,0.021668231349,-0.210853757743,-0.1407661922,-0.174377784437,-0.199692763514,0.12172628981,-0.0888019273197,-0.175083558226,-0.198597798451,-0.199609509872,-0.0482853160125,0.044204752574,Industrials
